"","n","B","Estruct","whichX","Edist","adjust","iterations","seed","Parameter","Measure","HOM","HC0","HC1","HC2","HC3","HC4","HC4m","HC5","HC0_fp","HC1_fp","HC2_fp","HC3_fp","HC4_fp","HC4m_fp","HC5_fp"
"713",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"719",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"720",1000,"1 1 1 1 0 0","E4","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,183675602,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"726",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B2","Power",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"729",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B3","Power",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"730",25,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,108028077,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"734",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"736",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B2","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"739",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"740",50,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,776654217,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"744",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"749",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
"750",100,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,236134604,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"755",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B0","Power",1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
"757",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"759",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"760",250,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,1022077192,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"768",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"769",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"770",500,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,804329160,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B0","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"777",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B1","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"778",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"779",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B3","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"780",1000,"1 1 1 1 0 0","E5","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,729456407,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B2","Size",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"784",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B2","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B3","Power",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"790",25,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,543196090,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B2","Size",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"794",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B3","Size",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"795",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B4","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B0","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B1","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B2","Power",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"799",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B3","Power",1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
"800",50,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,575752087,"B4","Power",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801",100,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,482646704,"B0","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802",100,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,482646704,"B1","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",100,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,482646704,"B2","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",100,"1 1 1 1 0 0","E6","T T T T T F","Ech","HOM HC0 HC1 HC2 HC3 HC4 HC4m HC5 HC0_fp HC1_fp HC2_fp HC3_fp HC4_fp HC4m_fp HC5_fp",1,482646704,"B3","Size",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
