"","X","IDVAR","step","n","B","Estructs","whichX","Edist","iterations","seed",".id","Adjustment","Beta","M.Coef","Var.Coef","M.sd_e","Var.sd_e","M.df","Var.df","M.B","Var.B","M.t","Var.t","M.lb","Var.lb","M.ub","Var.ub","M.captured","Var.captured","M.rejectNull","Var.rejectNull"
"35406",35406,4046,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4","B0",0.992367523,2.186689799,1.461296315,0.038345744,495,0,1,0,1.964767992,0,-1.878740703,2.387032594,3.863475749,2.282400176,0.949,0.048447447,0.897,0.092483483
"35407",35407,4047,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4","B1",1.003256505,1.95626993,1.362951583,0.050827235,495,0,1,0,1.964767992,0,-1.67462714,2.127693116,3.68114015,2.177264844,0.948,0.049345345,0.871,0.112471471
"35408",35408,4048,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4","B2",1.005211338,0.099218041,0.311403975,0.00155177,495,0,1,0,1.964767992,0,0.393374776,0.105438973,1.6170479,0.104977748,0.953,0.044835836,0.107,0.095646647
"35409",35409,4049,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4","B3",0.991800727,0.185600108,0.39450505,0.012731613,495,0,1,0,1.964767992,0,0.216689831,0.244470318,1.766911622,0.225025925,0.935,0.060835836,0.287,0.204835836
"35410",35410,4050,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4","B4",0.002709247,0.017680444,0.132231009,0.000242825,495,0,0,0,1.964767992,0,-0.257094007,0.018409087,0.262512502,0.018826564,0.953,0.044835836,0.953,0.044835836
"35411",35411,4051,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4m","B0",0.992367523,2.186689799,1.464987028,0.039062007,495,0,1,0,1.964767992,0,-1.885992098,2.389662311,3.870727144,2.285300453,0.949,0.048447447,0.897,0.092483483
"35412",35412,4052,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4m","B1",1.003256505,1.95626993,1.367298652,0.052055096,495,0,1,0,1.964767992,0,-1.683168122,2.132493987,3.689681132,2.181943829,0.949,0.048447447,0.873,0.110981982
"35413",35413,4053,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4m","B2",1.005211338,0.099218041,0.312041703,0.001563584,495,0,1,0,1.964767992,0,0.392121788,0.105478021,1.618300889,0.10502991,0.953,0.044835836,0.109,0.097216216
"35414",35414,4054,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4m","B3",0.991800727,0.185600108,0.396759342,0.013091848,495,0,1,0,1.964767992,0,0.212260671,0.246137916,1.771340782,0.226139567,0.936,0.059963964,0.289,0.205684685
"35415",35415,4055,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC4m","B4",0.002709247,0.017680444,0.13248706,0.000244659,495,0,0,0,1.964767992,0,-0.257597088,0.018416115,0.263015583,0.018833696,0.953,0.044835836,0.953,0.044835836
"35416",35416,4056,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC5","B0",0.992367523,2.186689799,1.461296315,0.038345744,495,0,1,0,1.964767992,0,-1.878740703,2.387032594,3.863475749,2.282400176,0.949,0.048447447,0.897,0.092483483
"35417",35417,4057,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC5","B1",1.003256505,1.95626993,1.362951583,0.050827235,495,0,1,0,1.964767992,0,-1.67462714,2.127693116,3.68114015,2.177264844,0.948,0.049345345,0.871,0.112471471
"35418",35418,4058,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC5","B2",1.005211338,0.099218041,0.311403975,0.00155177,495,0,1,0,1.964767992,0,0.393374776,0.105438973,1.6170479,0.104977748,0.953,0.044835836,0.107,0.095646647
"35419",35419,4059,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC5","B3",0.991800727,0.185600108,0.39450505,0.012731613,495,0,1,0,1.964767992,0,0.216689831,0.244470318,1.766911622,0.225025925,0.935,0.060835836,0.287,0.204835836
"35420",35420,4060,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E3","HC5","B4",0.002709247,0.017680444,0.132231009,0.000242825,495,0,0,0,1.964767992,0,-0.257094007,0.018409087,0.262512502,0.018826564,0.953,0.044835836,0.953,0.044835836
"35421",35421,4061,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC0","B0",0.992278443,2.043284805,1.429522668,0.026507151,495,0,1,0,1.964767992,0,-1.816401938,2.197214416,3.800958824,2.094007008,0.951,0.046645646,0.899,0.09088989
"35422",35422,4062,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC0","B1",0.998863703,1.756319134,1.31885058,0.031324931,495,0,1,0,1.964767992,0,-1.592371704,1.847236296,3.590099109,1.907250061,0.953,0.044835836,0.866,0.11616016
"35423",35423,4063,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC0","B2",1.005310563,0.104455022,0.321477043,0.00173862,495,0,1,0,1.964767992,0,0.37368276,0.111193317,1.636938366,0.111139963,0.953,0.044835836,0.129,0.112471471
"35424",35424,4064,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC0","B3",0.992386408,0.141392731,0.350665337,0.008544366,495,0,1,0,1.964767992,0,0.303410378,0.179187268,1.681362438,0.16956605,0.935,0.060835836,0.213,0.167798799
"35425",35425,4065,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC0","B4",0.004270088,0.019603789,0.136300954,0.000235625,495,0,0,0,1.964767992,0,-0.263529663,0.020116308,0.272069839,0.02091044,0.948,0.049345345,0.948,0.049345345
"35426",35426,4066,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC1","B0",0.992278443,2.043284805,1.436724339,0.0267749,495,0,1,0,1.964767992,0,-1.83055155,2.198507981,3.815108437,2.094780633,0.953,0.044835836,0.902,0.088484484
"35427",35427,4067,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC1","B1",0.998863703,1.756319134,1.325494706,0.031641344,495,0,1,0,1.964767992,0,-1.605425869,1.848306582,3.603153275,1.908622685,0.954,0.043927928,0.87,0.113213213
"35428",35428,4068,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC1","B2",1.005310563,0.104455022,0.323096584,0.001756182,495,0,1,0,1.964767992,0,0.370500736,0.111261246,1.640120391,0.111207623,0.953,0.044835836,0.13,0.113213213
"35429",35429,4069,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC1","B3",0.992386408,0.141392731,0.352431924,0.008630672,495,0,1,0,1.964767992,0,0.299939444,0.179544674,1.684833372,0.169874986,0.939,0.057336336,0.214,0.168372372
"35430",35430,4070,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC1","B4",0.004270088,0.019603789,0.136987613,0.000238005,495,0,0,0,1.964767992,0,-0.264878788,0.020123496,0.273418964,0.020921628,0.95,0.047547548,0.95,0.047547548
"35431",35431,4071,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC2","B0",0.992278443,2.043284805,1.442461179,0.027751175,495,0,1,0,1.964767992,0,-1.841823111,2.202211258,3.826379998,2.098614805,0.953,0.044835836,0.903,0.087678679
"35432",35432,4072,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC2","B1",0.998863703,1.756319134,1.333552692,0.033535576,495,0,1,0,1.964767992,0,-1.621257943,1.855494294,3.618985348,1.916059634,0.955,0.043018018,0.871,0.112471471
"35433",35433,4073,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC2","B2",1.005310563,0.104455022,0.324095163,0.001785092,495,0,1,0,1.964767992,0,0.36853876,0.111342655,1.642082366,0.111349418,0.953,0.044835836,0.13,0.113213213
"35434",35434,4074,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC2","B3",0.992386408,0.141392731,0.358172439,0.009421626,495,0,1,0,1.964767992,0,0.288660665,0.183270705,1.696112151,0.172255613,0.943,0.053804805,0.219,0.17121021
"35435",35435,4075,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC2","B4",0.004270088,0.019603789,0.137349199,0.000242161,495,0,0,0,1.964767992,0,-0.265589221,0.02014098,0.274129397,0.020936235,0.951,0.046645646,0.951,0.046645646
"35436",35436,4076,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC3","B0",0.992278443,2.043284805,1.455872988,0.029213344,495,0,1,0,1.964767992,0,-1.868174205,2.208102055,3.852731091,2.104012869,0.956,0.042106106,0.906,0.085249249
"35437",35437,4077,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC3","B1",0.998863703,1.756319134,1.348979145,0.03619381,495,0,1,0,1.964767992,0,-1.651567343,1.865314598,3.649294748,1.926762556,0.955,0.043018018,0.874,0.110234234
"35438",35438,4078,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC3","B2",1.005310563,0.104455022,0.326763485,0.001833961,495,0,1,0,1.964767992,0,0.363296127,0.111498392,1.647324999,0.111570983,0.956,0.042106106,0.132,0.114690691
"35439",35439,4079,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC3","B3",0.992386408,0.141392731,0.366165497,0.010474861,495,0,1,0,1.964767992,0,0.272956161,0.188093649,1.711816655,0.175564301,0.948,0.049345345,0.224,0.173997998
"35440",35440,4080,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC3","B4",0.004270088,0.019603789,0.138417973,0.000249108,495,0,0,0,1.964767992,0,-0.267689114,0.020167361,0.27622929,0.020963488,0.953,0.044835836,0.953,0.044835836
"35441",35441,4081,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4","B0",0.992278443,2.043284805,1.432442481,0.026777572,495,0,1,0,1.964767992,0,-1.822138694,2.198269662,3.806695581,2.095039578,0.951,0.046645646,0.901,0.089288288
"35442",35442,4082,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4","B1",0.998863703,1.756319134,1.322152028,0.031797462,495,0,1,0,1.964767992,0,-1.598858282,1.849036747,3.596585688,1.909097851,0.954,0.043927928,0.868,0.114690691
"35443",35443,4083,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4","B2",1.005310563,0.104455022,0.322072051,0.001749057,495,0,1,0,1.964767992,0,0.372513706,0.111226006,1.638107421,0.111187851,0.953,0.044835836,0.13,0.113213213
"35444",35444,4084,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4","B3",0.992386408,0.141392731,0.352340331,0.008731154,495,0,1,0,1.964767992,0,0.300119403,0.180065166,1.684653413,0.17013028,0.938,0.058214214,0.215,0.168943944
"35445",35445,4085,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4","B4",0.004270088,0.019603789,0.136539131,0.000237119,495,0,0,0,1.964767992,0,-0.263997625,0.020122372,0.272537801,0.02091591,0.95,0.047547548,0.95,0.047547548
"35446",35446,4086,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4m","B0",0.992278443,2.043284805,1.435384684,0.027057232,495,0,1,0,1.964767992,0,-1.827919439,2.19936173,3.812476326,2.096106663,0.953,0.044835836,0.902,0.088484484
"35447",35447,4087,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4m","B1",0.998863703,1.756319134,1.3254875,0.032288297,495,0,1,0,1.964767992,0,-1.605411712,1.850900953,3.603139117,1.911023196,0.954,0.043927928,0.868,0.114690691
"35448",35448,4088,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4m","B2",1.005310563,0.104455022,0.322669595,0.001759613,495,0,1,0,1.964767992,0,0.371339671,0.111258982,1.639281456,0.111236376,0.953,0.044835836,0.13,0.113213213
"35449",35449,4089,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4m","B3",0.992386408,0.141392731,0.354038611,0.008925293,495,0,1,0,1.964767992,0,0.296782678,0.180975089,1.687990138,0.170719229,0.94,0.056456456,0.217,0.170081081
"35450",35450,4090,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC4m","B4",0.004270088,0.019603789,0.136778338,0.000238633,495,0,0,0,1.964767992,0,-0.264467613,0.020128527,0.273007789,0.020921445,0.95,0.047547548,0.95,0.047547548
"35451",35451,4091,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC5","B0",0.992278443,2.043284805,1.432442481,0.026777572,495,0,1,0,1.964767992,0,-1.822138694,2.198269662,3.806695581,2.095039578,0.951,0.046645646,0.901,0.089288288
"35452",35452,4092,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC5","B1",0.998863703,1.756319134,1.322152028,0.031797462,495,0,1,0,1.964767992,0,-1.598858282,1.849036747,3.596585688,1.909097851,0.954,0.043927928,0.868,0.114690691
"35453",35453,4093,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC5","B2",1.005310563,0.104455022,0.322072051,0.001749057,495,0,1,0,1.964767992,0,0.372513706,0.111226006,1.638107421,0.111187851,0.953,0.044835836,0.13,0.113213213
"35454",35454,4094,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC5","B3",0.992386408,0.141392731,0.352340331,0.008731154,495,0,1,0,1.964767992,0,0.300119403,0.180065166,1.684653413,0.17013028,0.938,0.058214214,0.215,0.168943944
"35455",35455,4095,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E4","HC5","B4",0.004270088,0.019603789,0.136539131,0.000237119,495,0,0,0,1.964767992,0,-0.263997625,0.020122372,0.272537801,0.02091591,0.95,0.047547548,0.95,0.047547548
"35456",35456,4096,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC0","B0",1.007427046,0.28897163,0.540243149,0.002895416,495,0,1,0,1.964767992,0,-0.054025402,0.305185845,2.068879494,0.295111841,0.952,0.045741742,0.53,0.249349349
"35457",35457,4097,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC0","B1",0.991324319,0.215846524,0.469450226,0.002361168,495,0,1,0,1.964767992,0,0.068963541,0.219207323,1.913685096,0.230715417,0.95,0.047547548,0.444,0.247111111
"35458",35458,4098,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC0","B2",1.002502705,0.0146454,0.120614575,0.000169843,495,0,1,0,1.964767992,0,0.765523049,0.015473559,1.23948236,0.015128533,0.957,0.041192192,0,0
"35459",35459,4099,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC0","B3",0.999813231,0.010011258,0.096940883,0.000294485,495,0,1,0,1.964767992,0,0.809346887,0.011268121,1.190279575,0.011028002,0.936,0.059963964,0.001,0.001
"35460",35460,4100,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC0","B4",0.000703989,0.002721942,0.051058284,2.21e-05,495,0,0,0,1.964767992,0,-0.099613693,0.00275771,0.10102167,0.002857108,0.945,0.052027027,0.945,0.052027027
"35461",35461,4101,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC1","B0",1.007427046,0.28897163,0.542964795,0.002924663,495,0,1,0,1.964767992,0,-0.059372804,0.305324121,2.074226895,0.295199366,0.952,0.045741742,0.532,0.249225225
"35462",35462,4102,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC1","B1",0.991324319,0.215846524,0.471815229,0.002385018,495,0,1,0,1.964767992,0,0.064316858,0.219270405,1.918331779,0.230836474,0.951,0.046645646,0.449,0.247646647
"35463",35463,4103,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC1","B2",1.002502705,0.0146454,0.121222209,0.000171558,495,0,1,0,1.964767992,0,0.764329189,0.01548105,1.24067622,0.015134287,0.957,0.041192192,0,0
"35464",35464,4104,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC1","B3",0.999813231,0.010011258,0.097429253,0.000297459,495,0,1,0,1.964767992,0,0.808387353,0.011280208,1.19123911,0.01103888,0.938,0.058214214,0.001,0.001
"35465",35465,4105,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC1","B4",0.000703989,0.002721942,0.051315506,2.24e-05,495,0,0,0,1.964767992,0,-0.100119075,0.002758323,0.101527052,0.002858222,0.945,0.052027027,0.945,0.052027027
"35466",35466,4106,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC2","B0",1.007427046,0.28897163,0.544016773,0.002952184,495,0,1,0,1.964767992,0,-0.061439697,0.305428068,2.076293788,0.295307905,0.952,0.045741742,0.534,0.249093093
"35467",35467,4107,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC2","B1",0.991324319,0.215846524,0.473172017,0.002424441,495,0,1,0,1.964767992,0,0.061651084,0.219477975,1.920997553,0.230933279,0.953,0.044835836,0.453,0.248039039
"35468",35468,4108,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC2","B2",1.002502705,0.0146454,0.12145714,0.000173035,495,0,1,0,1.964767992,0,0.763867603,0.015487037,1.241137806,0.015139702,0.957,0.041192192,0,0
"35469",35469,4109,17,500,"1 1 1 1 0 0","E0 E1 E2 E3 E4 E5 E6","T T T T T F","Et",1000,412734125,"E5","HC2","B3",0.999813231,0.010011258,0.098344556,0.000315157,495,0,1,0,1.964767992,0,0.806588995,0.011356831,1.193037467,0.011098892,0.943,0.053804805,0.001,0.001
