"","g","n","B","whichX","alpha_string","zg","iterations","seed","HC","coef","criterion","test","percent_NA","p.005","p.010","p.050","p.100"
"177",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","Rp_E",0,0.022,0.026,0.047,0.068
"178",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","Rp_H",0,0,0,0,0
"179",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","saddle_E",0,0.001,0.005,0.033,0.073
"180",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","saddle_H",0,0.003,0.007,0.032,0.063
"181",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","Satt_E",0,0.004,0.006,0.035,0.061
"182",0,20,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742175,"HC5","x4","size","Satt_H",0,0,0.002,0.02,0.055
"183",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","KCCI_E",0,0.017,0.029,0.092,0.155
"184",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","KCCI_H",0,0.008,0.015,0.065,0.128
"185",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","KCp_E",0,0.028,0.039,0.101,0.168
"186",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","KCp_H",0,0.017,0.029,0.073,0.13
"187",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","naive",0,0.032,0.049,0.114,0.195
"188",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","RCI_E",0,0.155,0.159,0.197,0.233
"189",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","RCI_H",0,0.002,0.011,0.051,0.093
"190",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","Rp_E",0,0.069,0.083,0.137,0.183
"191",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","Rp_H",0,0,0,0.008,0.022
"192",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","saddle_E",0,0.012,0.018,0.073,0.13
"193",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","saddle_H",0,0.013,0.023,0.075,0.137
"194",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","Satt_E",0,0.02,0.032,0.098,0.167
"195",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","power","Satt_H",0,0.001,0.011,0.064,0.125
"196",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","KCCI_E",0,0.017,0.029,0.092,0.155
"197",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","KCCI_H",0,0.008,0.015,0.065,0.128
"198",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","KCp_E",0,0.028,0.039,0.101,0.168
"199",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","KCp_H",0,0.017,0.029,0.073,0.13
"200",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","naive",0,0.032,0.049,0.114,0.195
"201",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","RCI_E",0,0.155,0.159,0.197,0.233
"202",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","RCI_H",0,0.002,0.011,0.051,0.093
"203",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","Rp_E",0,0.069,0.083,0.137,0.183
"204",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","Rp_H",0,0,0,0.008,0.022
"205",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","saddle_E",0,0.012,0.018,0.073,0.13
"206",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","saddle_H",0,0.013,0.023,0.075,0.137
"207",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","Satt_E",0,0.02,0.032,0.098,0.167
"208",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC0","x4","size","Satt_H",0,0.001,0.011,0.064,0.125
"209",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","KCCI_E",0,0.011,0.019,0.075,0.124
"210",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","KCCI_H",0,0.005,0.011,0.059,0.106
"211",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","KCp_E",0,0.016,0.028,0.076,0.133
"212",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","KCp_H",0,0.012,0.019,0.061,0.105
"213",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","naive",0,0.023,0.035,0.098,0.158
"214",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","RCI_E",0,0.096,0.104,0.131,0.168
"215",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","RCI_H",0,0.001,0.004,0.036,0.071
"216",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","Rp_E",0,0.046,0.06,0.11,0.153
"217",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","Rp_H",0,0,0,0.003,0.017
"218",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","saddle_E",0,0.011,0.015,0.061,0.107
"219",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","saddle_H",0,0.01,0.015,0.062,0.111
"220",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","Satt_E",0,0.011,0.02,0.075,0.133
"221",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","power","Satt_H",0,0.001,0.009,0.054,0.103
"222",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","KCCI_E",0,0.011,0.019,0.075,0.124
"223",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","KCCI_H",0,0.005,0.011,0.059,0.106
"224",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","KCp_E",0,0.016,0.028,0.076,0.133
"225",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","KCp_H",0,0.012,0.019,0.061,0.105
"226",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","naive",0,0.023,0.035,0.098,0.158
"227",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","RCI_E",0,0.096,0.104,0.131,0.168
"228",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","RCI_H",0,0.001,0.004,0.036,0.071
"229",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","Rp_E",0,0.046,0.06,0.11,0.153
"230",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","Rp_H",0,0,0,0.003,0.017
"231",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","saddle_E",0,0.011,0.015,0.061,0.107
"232",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","saddle_H",0,0.01,0.015,0.062,0.111
"233",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","Satt_E",0,0.011,0.02,0.075,0.133
"234",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC1","x4","size","Satt_H",0,0.001,0.009,0.054,0.103
"235",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","KCCI_E",0,0,0.004,0.034,0.071
"236",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","KCCI_H",0,0,0,0.03,0.068
"237",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","KCp_E",0,0.008,0.012,0.041,0.075
"238",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","KCp_H",0,0.005,0.009,0.036,0.069
"239",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","naive",0,0.016,0.024,0.073,0.12
"240",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","RCI_E",0,0.052,0.056,0.084,0.117
"241",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","RCI_H",0,0,0,0.015,0.034
"242",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","Rp_E",0,0.024,0.031,0.058,0.091
"243",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","Rp_H",0,0,0,0.001,0.007
"244",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","saddle_E",0,0.002,0.007,0.038,0.074
"245",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","saddle_H",0,0,0.005,0.034,0.074
"246",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","Satt_E",0,0.001,0.006,0.031,0.065
"247",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","power","Satt_H",0,0,0,0.023,0.058
"248",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","KCCI_E",0,0,0.004,0.034,0.071
"249",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","KCCI_H",0,0,0,0.03,0.068
"250",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","KCp_E",0,0.008,0.012,0.041,0.075
"251",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","KCp_H",0,0.005,0.009,0.036,0.069
"252",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","naive",0,0.016,0.024,0.073,0.12
"253",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","RCI_E",0,0.052,0.056,0.084,0.117
"254",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","RCI_H",0,0,0,0.015,0.034
"255",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","Rp_E",0,0.024,0.031,0.058,0.091
"256",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","Rp_H",0,0,0,0.001,0.007
"257",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","saddle_E",0,0.002,0.007,0.038,0.074
"258",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","saddle_H",0,0,0.005,0.034,0.074
"259",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","Satt_E",0,0.001,0.006,0.031,0.065
"260",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC2","x4","size","Satt_H",0,0,0,0.023,0.058
"261",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","KCCI_E",0,0,0,0.013,0.026
"262",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","KCCI_H",0,0,0,0.014,0.032
"263",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","KCp_E",0,0,0.001,0.018,0.029
"264",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","KCp_H",0,0.002,0.003,0.018,0.031
"265",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","naive",0,0.005,0.01,0.04,0.074
"266",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","RCI_E",0,0.009,0.011,0.023,0.035
"267",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","RCI_H",0,0,0,0.002,0.011
"268",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","Rp_E",0,0.006,0.009,0.019,0.03
"269",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","Rp_H",0,0,0,0,0.003
"270",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","saddle_E",0,0,0.001,0.017,0.038
"271",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","saddle_H",0,0,0,0.016,0.031
"272",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","Satt_E",0,0,0,0.012,0.026
"273",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","power","Satt_H",0,0,0,0.009,0.028
"274",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","KCCI_E",0,0,0,0.013,0.026
"275",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","KCCI_H",0,0,0,0.014,0.032
"276",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","KCp_E",0,0,0.001,0.018,0.029
"277",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","KCp_H",0,0.002,0.003,0.018,0.031
"278",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","naive",0,0.005,0.01,0.04,0.074
"279",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","RCI_E",0,0.009,0.011,0.023,0.035
"280",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","RCI_H",0,0,0,0.002,0.011
"281",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","Rp_E",0,0.006,0.009,0.019,0.03
"282",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","Rp_H",0,0,0,0,0.003
"283",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","saddle_E",0,0,0.001,0.017,0.038
"284",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","saddle_H",0,0,0,0.016,0.031
"285",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","Satt_E",0,0,0,0.012,0.026
"286",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC3","x4","size","Satt_H",0,0,0,0.009,0.028
"287",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","KCCI_E",0,0,0,0.003,0.007
"288",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","KCCI_H",0,0,0,0.005,0.017
"289",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","KCp_E",0,0,0,0.004,0.006
"290",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","KCp_H",0,0,0,0.009,0.018
"291",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","naive",0,0.004,0.005,0.023,0.038
"292",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","RCI_E",0,0.002,0.003,0.006,0.01
"293",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","RCI_H",0,0,0,0.001,0.004
"294",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","Rp_E",0,0,0.001,0.004,0.006
"295",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","Rp_H",0,0,0,0,0.001
"296",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","saddle_E",0,0,0,0.009,0.021
"297",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","saddle_H",0,0,0,0.005,0.014
"298",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","Satt_E",0,0,0,0.003,0.005
"299",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","power","Satt_H",0,0,0,0.005,0.008
"300",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","KCCI_E",0,0,0,0.003,0.007
"301",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","KCCI_H",0,0,0,0.005,0.017
"302",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","KCp_E",0,0,0,0.004,0.006
"303",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","KCp_H",0,0,0,0.009,0.018
"304",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","naive",0,0.004,0.005,0.023,0.038
"305",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","RCI_E",0,0.002,0.003,0.006,0.01
"306",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","RCI_H",0,0,0,0.001,0.004
"307",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","Rp_E",0,0,0.001,0.004,0.006
"308",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","Rp_H",0,0,0,0,0.001
"309",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","saddle_E",0,0,0,0.009,0.021
"310",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","saddle_H",0,0,0,0.005,0.014
"311",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","Satt_E",0,0,0,0.003,0.005
"312",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4","x4","size","Satt_H",0,0,0,0.005,0.008
"313",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","KCCI_E",0,0,0,0.005,0.02
"314",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","KCCI_H",0,0,0,0.01,0.026
"315",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","KCp_E",0,0,0,0.009,0.023
"316",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","KCp_H",0,0.002,0.003,0.014,0.027
"317",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","naive",0,0.005,0.009,0.032,0.061
"318",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","RCI_E",0,0.004,0.007,0.015,0.025
"319",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","RCI_H",0,0,0,0,0.007
"320",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","Rp_E",0,0.002,0.003,0.012,0.016
"321",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","Rp_H",0,0,0,0,0.003
"322",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","saddle_E",0,0,0,0.014,0.031
"323",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","saddle_H",0,0,0,0.012,0.028
"324",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","Satt_E",0,0,0,0.005,0.017
"325",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","power","Satt_H",0,0,0,0.004,0.021
"326",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","KCCI_E",0,0,0,0.005,0.02
"327",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","KCCI_H",0,0,0,0.01,0.026
"328",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","KCp_E",0,0,0,0.009,0.023
"329",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","KCp_H",0,0.002,0.003,0.014,0.027
"330",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","naive",0,0.005,0.009,0.032,0.061
"331",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","RCI_E",0,0.004,0.007,0.015,0.025
"332",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","RCI_H",0,0,0,0,0.007
"333",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","Rp_E",0,0.002,0.003,0.012,0.016
"334",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","Rp_H",0,0,0,0,0.003
"335",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","saddle_E",0,0,0,0.014,0.031
"336",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","saddle_H",0,0,0,0.012,0.028
"337",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","Satt_E",0,0,0,0.005,0.017
"338",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC4m","x4","size","Satt_H",0,0,0,0.004,0.021
"339",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","KCCI_E",0,0,0.001,0.02,0.041
"340",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","KCCI_H",0,0,0,0.019,0.044
"341",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","KCp_E",0,0.001,0.006,0.025,0.046
"342",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","KCp_H",0,0.003,0.005,0.024,0.045
"343",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","naive",0,0.008,0.016,0.051,0.09
"344",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","RCI_E",0,0.039,0.042,0.053,0.074
"345",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","RCI_H",0,0,0,0.006,0.023
"346",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","Rp_E",0,0.013,0.017,0.033,0.058
"347",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","Rp_H",0,0,0,0.001,0.005
"348",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","saddle_E",0,0,0.003,0.022,0.048
"349",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","saddle_H",0,0,0,0.023,0.043
"350",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","Satt_E",0,0,0.001,0.021,0.043
"351",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","power","Satt_H",0,0,0,0.012,0.039
"352",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","size","KCCI_E",0,0,0.001,0.02,0.041
"353",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","size","KCCI_H",0,0,0,0.019,0.044
"354",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","size","KCp_E",0,0.001,0.006,0.025,0.046
"355",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","size","KCp_H",0,0.003,0.005,0.024,0.045
"356",0,40,"1 1 1 1 0","F F F F T",".005 .010 .050 .100",1,1000,26742176,"HC5","x4","size","naive",0,0.008,0.016,0.051,0.09
